,Order ID,Product,Quantity,Price Each,Order Date,Purchase Address
103,62648,Wired Headphones,1,11.99,06/01/2020 11:24:22,"2359 Chestnut St, Atlanta, GA 30301"
104,62649,Lightning Charging Cable,1,14.95,06/28/2020 23:04:44,"7733 Main St, Los Angeles, CA 90001"
105,62650,Bose SoundSport Headphones,1,99.99,06/19/2020 08:35:48,"4885 6th St, Los Angeles, CA 90001"
106,62651,Flatscreen TV,1,300.0,06/10/2020 17:49:26,"1300 Washington St, New York City, NY 10001"
107,62652,Lightning Charging Cable,1,14.95,06/19/2020 15:50:28,"3363 Sunset St, Portland, OR 97035"
108,62653,AA Batteries (4-pack),4,3.84,06/28/2020 21:17:22,"249 South St, New York City, NY 10001"
109,62653,Google Phone,1,600.0,06/28/2020 21:17:22,"249 South St, New York City, NY 10001"
110,62654,USB-C Charging Cable,1,11.95,06/26/2020 14:21:57,"2581 Dogwood St, San Francisco, CA 94016"
111,62655,AA Batteries (4-pack),4,3.84,06/14/2020 00:06:58,"4793 10th St, Atlanta, GA 30301"
112,62656,Lightning Charging Cable,1,14.95,06/12/2020 21:27:13,"945 Highland St, Portland, OR 97035"
113,62657,iPhone,1,700.0,06/26/2020 17:08:03,"5479 Hill St, Seattle, WA 98101"
114,62658,Lightning Charging Cable,1,14.95,06/03/2020 09:57:45,"2010 5th St, Los Angeles, CA 90001"
115,62659,USB-C Charging Cable,1,11.95,06/04/2020 21:24:12,"2175 14th St, Atlanta, GA 30301"
116,62660,USB-C Charging Cable,1,11.95,06/29/2020 20:15:18,"6185 Johnson St, San Francisco, CA 94016"
117,62661,34in Ultrawide Monitor,1,379.99,06/04/2020 16:24:35,"1900 7th St, Los Angeles, CA 90001"
118,62662,USB-C Charging Cable,1,11.95,06/23/2020 13:51:21,"6410 Jefferson St, Los Angeles, CA 90001"
119,62663,Macbook Pro Laptop,1,1700.0,06/15/2020 14:27:41,"8657 River St, Los Angeles, CA 90001"
120,62664,Apple Airpods Headphones,1,150.0,06/03/2020 12:11:47,"877 West St, San Francisco, CA 94016"
121,62665,USB-C Charging Cable,1,11.95,06/28/2020 12:06:51,"2087 Highland St, Boston, MA 02215"
122,62666,iPhone,1,700.0,06/10/2020 09:06:44,"6766 Meadow St, Boston, MA 02215"
123,62666,Wired Headphones,1,11.99,06/10/2020 09:06:44,"6766 Meadow St, Boston, MA 02215"
124,62667,Wired Headphones,1,11.99,06/07/2020 10:31:39,"8013 Lincoln St, Los Angeles, CA 90001"
125,62668,Google Phone,1,600.0,06/20/2020 21:49:34,"8473 Lake St, Portland, OR 97035"
126,62669,Wired Headphones,1,11.99,06/17/2020 19:45:57,"6156 Park St, Portland, OR 97035"
127,62670,USB-C Charging Cable,1,11.95,06/09/2020 20:43:48,"5765 Willow St, New York City, NY 10001"
128,62671,USB-C Charging Cable,1,11.95,06/03/2020 13:29:40,"1310 Adams St, Seattle, WA 98101"
129,62672,Wired Headphones,1,11.99,06/23/2020 22:19:04,"2113 Forest St, San Francisco, CA 94016"
130,62673,Lightning Charging Cable,1,14.95,06/16/2020 12:54:23,"2760 Pine St, San Francisco, CA 94016"
131,62674,Lightning Charging Cable,1,14.95,06/18/2020 12:18:17,"1828 2nd St, New York City, NY 10001"
132,62675,Wired Headphones,1,11.99,06/25/2020 08:48:47,"6799 4th St, San Francisco, CA 94016"
133,62676,Macbook Pro Laptop,1,1700.0,06/15/2020 18:32:24,"4857 Lakeview St, New York City, NY 10001"
134,62677,Wired Headphones,1,11.99,06/27/2020 11:38:58,"2909 Lake St, Dallas, TX 75001"
135,62678,LG Washing Machine,1,600.0,06/11/2020 07:09:06,"3664 10th St, San Francisco, CA 94016"
136,62679,AAA Batteries (4-pack),2,2.99,06/23/2020 23:55:49,"7319 Meadow St, Los Angeles, CA 90001"
137,62680,Bose SoundSport Headphones,1,99.99,06/07/2020 20:13:00,"1062 South St, Seattle, WA 98101"
138,62681,Wired Headphones,1,11.99,06/16/2020 21:07:14,"2818 Hickory St, Seattle, WA 98101"
139,62682,Apple Airpods Headphones,1,150.0,06/11/2020 11:49:47,"8030 Madison St, New York City, NY 10001"
140,62683,AA Batteries (4-pack),1,3.84,06/21/2020 18:10:41,"2241 7th St, New York City, NY 10001"
141,62684,AA Batteries (4-pack),2,3.84,06/10/2020 12:48:56,"9139 13th St, Boston, MA 02215"
142,62685,Bose SoundSport Headphones,1,99.99,06/15/2020 14:13:09,"2704 7th St, Dallas, TX 75001"
143,62686,iPhone,1,700.0,06/01/2020 20:47:57,"9090 Elm St, Dallas, TX 75001"
144,62687,AA Batteries (4-pack),1,3.84,06/06/2020 06:51:30,"146 North St, Atlanta, GA 30301"
145,62687,Bose SoundSport Headphones,1,99.99,06/06/2020 06:51:30,"146 North St, Atlanta, GA 30301"
146,62688,AA Batteries (4-pack),1,3.84,06/23/2020 12:57:25,"7200 Center St, Atlanta, GA 30301"
147,62689,Wired Headphones,1,11.99,06/29/2020 00:34:54,"3130 12th St, San Francisco, CA 94016"
148,62690,Lightning Charging Cable,1,14.95,06/05/2020 12:37:31,"1583 13th St, Boston, MA 02215"
149,62691,Wired Headphones,1,11.99,06/19/2020 14:31:46,"1362 8th St, Portland, OR 97035"
150,62692,USB-C Charging Cable,1,11.95,06/25/2020 07:29:50,"686 13th St, New York City, NY 10001"
151,62693,34in Ultrawide Monitor,1,379.99,06/28/2020 08:12:50,"1218 4th St, Seattle, WA 98101"
152,62694,27in 4K Gaming Monitor,1,389.99,06/13/2020 20:46:08,"885 Center St, Atlanta, GA 30301"
153,62695,Macbook Pro Laptop,1,1700.0,06/22/2020 12:16:21,"2783 Ridge St, Boston, MA 02215"
154,62696,Lightning Charging Cable,1,14.95,06/11/2020 15:11:50,"4795 Jefferson St, San Francisco, CA 94016"
155,62697,Lightning Charging Cable,1,14.95,06/13/2020 02:06:08,"6365 Pine St, Los Angeles, CA 90001"
156,62698,Wired Headphones,1,11.99,06/21/2020 18:50:08,"2573 Pine St, New York City, NY 10001"
157,62699,Wired Headphones,1,11.99,06/23/2020 14:03:35,"6814 10th St, Dallas, TX 75001"
158,62700,AAA Batteries (4-pack),1,2.99,06/29/2020 18:07:50,"990 Maple St, New York City, NY 10001"
159,62701,AAA Batteries (4-pack),1,2.99,06/22/2020 11:32:08,"7159 Dogwood St, Dallas, TX 75001"
160,62702,Wired Headphones,1,11.99,06/20/2020 16:53:16,"9031 Main St, Dallas, TX 75001"
161,62703,USB-C Charging Cable,1,11.95,06/23/2020 17:16:36,"911 1st St, San Francisco, CA 94016"
162,62704,Lightning Charging Cable,1,14.95,06/03/2020 10:12:42,"5664 Hickory St, Atlanta, GA 30301"
163,62705,USB-C Charging Cable,1,11.95,06/23/2020 12:05:20,"5802 12th St, New York City, NY 10001"
164,62706,Bose SoundSport Headphones,1,99.99,06/25/2020 21:04:35,"5856 Sunset St, San Francisco, CA 94016"
165,62707,AA Batteries (4-pack),4,3.84,06/17/2020 17:14:59,"1344 Madison St, New York City, NY 10001"
166,62708,LG Washing Machine,1,600.0,06/22/2020 08:07:55,"8012 Walnut St, Boston, MA 02215"
167,62709,27in 4K Gaming Monitor,1,389.99,06/06/2020 20:22:32,"3992 7th St, Portland, OR 97035"
168,62710,Lightning Charging Cable,1,14.95,06/23/2020 23:33:04,"4464 Center St, Austin, TX 73301"
169,62711,Google Phone,1,600.0,06/17/2020 22:47:33,"7050 7th St, Austin, TX 73301"
170,62712,AA Batteries (4-pack),1,3.84,06/23/2020 15:02:26,"8632 Spruce St, New York City, NY 10001"
171,62713,Lightning Charging Cable,1,14.95,06/03/2020 11:55:04,"1148 Center St, San Francisco, CA 94016"
172,62714,USB-C Charging Cable,1,11.95,06/29/2020 21:23:58,"6285 Chestnut St, Los Angeles, CA 90001"
173,62715,AA Batteries (4-pack),1,3.84,06/16/2020 12:33:12,"3510 Adams St, Austin, TX 73301"
174,62716,Apple Airpods Headphones,1,150.0,06/18/2020 12:21:53,"7772 1st St, Portland, ME 04101"
175,62717,USB-C Charging Cable,1,11.95,06/14/2020 17:29:05,"2541 Cedar St, Los Angeles, CA 90001"
176,62718,Lightning Charging Cable,1,14.95,06/17/2020 14:44:27,"4595 Main St, New York City, NY 10001"
177,62719,27in 4K Gaming Monitor,1,389.99,06/18/2020 22:42:18,"1605 Cedar St, Los Angeles, CA 90001"
178,62720,AAA Batteries (4-pack),2,2.99,06/03/2020 22:47:11,"475 Spruce St, Los Angeles, CA 90001"
179,62720,34in Ultrawide Monitor,1,379.99,06/03/2020 22:47:11,"475 Spruce St, Los Angeles, CA 90001"
180,62721,Google Phone,2,600.0,06/01/2020 20:16:14,"4175 6th St, Boston, MA 02215"
181,62721,Wired Headphones,1,11.99,06/01/2020 20:16:14,"4175 6th St, Boston, MA 02215"
182,62722,Bose SoundSport Headphones,1,99.99,06/16/2020 05:19:57,"3512 Chestnut St, Austin, TX 73301"
183,62723,Lightning Charging Cable,1,14.95,06/07/2020 10:27:04,"4919 Lincoln St, San Francisco, CA 94016"
184,62724,USB-C Charging Cable,1,11.95,06/13/2020 07:40:58,"2673 River St, Portland, OR 97035"
185,62725,USB-C Charging Cable,1,11.95,06/16/2020 12:24:47,"2871 Wilson St, Atlanta, GA 30301"
186,62726,20in Monitor,1,109.99,06/18/2020 14:27:15,"6771 Spruce St, Portland, OR 97035"
187,62727,Apple Airpods Headphones,1,150.0,06/19/2020 21:43:37,"502 Hickory St, New York City, NY 10001"
188,62728,Lightning Charging Cable,1,14.95,06/11/2020 08:39:10,"7715 Highland St, New York City, NY 10001"
189,62729,iPhone,1,700.0,06/14/2020 19:10:55,"9373 Jefferson St, Los Angeles, CA 90001"
190,62730,Thinkpad Laptop,1,999.99,06/03/2020 18:44:50,"9328 South St, San Francisco, CA 94016"
191,62731,Flatscreen TV,1,300.0,06/10/2020 21:14:50,"2206 South St, San Francisco, CA 94016"
192,62732,USB-C Charging Cable,1,11.95,06/30/2020 19:36:15,"461 Wilson St, New York City, NY 10001"
193,62733,Flatscreen TV,1,300.0,06/11/2020 13:51:00,"8667 Washington St, Los Angeles, CA 90001"
194,62734,Bose SoundSport Headphones,1,99.99,06/06/2020 11:25:02,"2700 Meadow St, San Francisco, CA 94016"
195,62735,AA Batteries (4-pack),1,3.84,06/03/2020 07:15:41,"1061 Hickory St, Boston, MA 02215"
196,62736,USB-C Charging Cable,1,11.95,06/01/2020 19:06:27,"1640 Main St, Seattle, WA 98101"
197,62737,Thinkpad Laptop,1,999.99,06/08/2020 23:38:46,"6729 Ridge St, San Francisco, CA 94016"
198,62738,Vareebadd Phone,1,400.0,06/07/2020 15:17:05,"7471 14th St, Dallas, TX 75001"
199,62739,27in 4K Gaming Monitor,1,389.99,06/13/2020 04:05:53,"6108 Center St, San Francisco, CA 94016"
200,62740,Apple Airpods Headphones,1,150.0,06/08/2020 12:37:29,"5612 Willow St, Austin, TX 73301"
201,62741,Bose SoundSport Headphones,1,99.99,06/14/2020 08:44:52,"8643 Park St, Seattle, WA 98101"
202,62742,Google Phone,1,600.0,06/03/2020 16:43:58,"5516 Wilson St, Seattle, WA 98101"
203,62742,USB-C Charging Cable,1,11.95,06/03/2020 16:43:58,"5516 Wilson St, Seattle, WA 98101"
204,62742,Bose SoundSport Headphones,1,99.99,06/03/2020 16:43:58,"5516 Wilson St, Seattle, WA 98101"
205,62743,iPhone,1,700.0,06/03/2020 09:23:19,"3497 Center St, Seattle, WA 98101"
206,62744,AA Batteries (4-pack),1,3.84,06/23/2020 15:56:12,"2624 North St, New York City, NY 10001"
207,62745,Flatscreen TV,1,300.0,06/24/2020 20:53:05,"6797 12th St, Los Angeles, CA 90001"
208,62746,Flatscreen TV,1,300.0,06/27/2020 03:28:34,"9911 14th St, Portland, ME 04101"
209,62746,Lightning Charging Cable,1,14.95,06/27/2020 03:28:34,"9911 14th St, Portland, ME 04101"
210,62747,USB-C Charging Cable,1,11.95,06/22/2020 10:22:45,"1759 Ridge St, San Francisco, CA 94016"
211,62748,Wired Headphones,1,11.99,06/27/2020 20:33:10,"9701 5th St, New York City, NY 10001"
212,62749,Apple Airpods Headphones,1,150.0,06/01/2020 21:34:34,"9170 14th St, San Francisco, CA 94016"
213,62750,Lightning Charging Cable,1,14.95,06/14/2020 09:21:37,"6118 Lake St, Seattle, WA 98101"
214,62751,Wired Headphones,1,11.99,06/01/2020 10:02:04,"8905 5th St, Austin, TX 73301"
215,62752,AA Batteries (4-pack),2,3.84,06/06/2020 13:03:10,"3654 Willow St, Boston, MA 02215"
216,62753,USB-C Charging Cable,1,11.95,06/20/2020 11:26:14,"4921 Walnut St, San Francisco, CA 94016"
217,62754,AA Batteries (4-pack),2,3.84,06/24/2020 08:05:22,"1119 Forest St, San Francisco, CA 94016"
218,62755,Apple Airpods Headphones,1,150.0,06/10/2020 20:56:22,"8394 4th St, Boston, MA 02215"
219,62756,AAA Batteries (4-pack),2,2.99,06/14/2020 10:53:28,"2854 Forest St, Los Angeles, CA 90001"
220,62757,USB-C Charging Cable,1,11.95,06/23/2020 11:47:51,"3485 Adams St, San Francisco, CA 94016"
221,62758,AA Batteries (4-pack),1,3.84,06/04/2020 13:59:42,"1562 North St, San Francisco, CA 94016"
222,62759,Lightning Charging Cable,1,14.95,06/06/2020 22:14:20,"8360 River St, San Francisco, CA 94016"
223,62760,Lightning Charging Cable,1,14.95,06/30/2020 17:38:24,"9624 Pine St, San Francisco, CA 94016"
224,62761,AA Batteries (4-pack),1,3.84,06/15/2020 21:07:43,"8521 Ridge St, Los Angeles, CA 90001"
225,62762,Apple Airpods Headphones,1,150.0,06/06/2020 14:42:44,"7164 Lakeview St, Portland, OR 97035"
226,62763,Apple Airpods Headphones,1,150.0,06/17/2020 00:08:23,"8424 Jackson St, Boston, MA 02215"
227,62764,Bose SoundSport Headphones,1,99.99,06/01/2020 19:58:59,"990 Walnut St, San Francisco, CA 94016"
228,62765,Lightning Charging Cable,1,14.95,06/26/2020 13:15:54,"8076 Madison St, San Francisco, CA 94016"
229,62766,27in 4K Gaming Monitor,1,389.99,06/11/2020 17:43:46,"4968 12th St, Seattle, WA 98101"
230,62767,Lightning Charging Cable,1,14.95,06/10/2020 19:11:27,"8496 13th St, New York City, NY 10001"
231,62768,Wired Headphones,1,11.99,06/24/2020 14:28:23,"2319 9th St, Boston, MA 02215"
232,62769,AA Batteries (4-pack),1,3.84,06/04/2020 04:47:43,"1899 1st St, Los Angeles, CA 90001"
233,62770,Lightning Charging Cable,1,14.95,06/12/2020 13:52:22,"3746 North St, Seattle, WA 98101"
234,62771,Bose SoundSport Headphones,1,99.99,06/14/2020 17:08:36,"2430 1st St, San Francisco, CA 94016"
235,62772,USB-C Charging Cable,1,11.95,06/15/2020 12:35:00,"3928 4th St, San Francisco, CA 94016"
236,62773,Lightning Charging Cable,1,14.95,06/24/2020 16:42:16,"5239 4th St, Los Angeles, CA 90001"
237,62774,Wired Headphones,1,11.99,06/22/2020 15:47:25,"2182 West St, San Francisco, CA 94016"
238,62775,20in Monitor,1,109.99,06/16/2020 19:59:28,"758 Walnut St, Los Angeles, CA 90001"
239,62776,USB-C Charging Cable,1,11.95,06/21/2020 16:27:53,"7719 9th St, Los Angeles, CA 90001"
240,62777,USB-C Charging Cable,1,11.95,06/09/2020 13:55:34,"6096 Madison St, New York City, NY 10001"
241,62778,34in Ultrawide Monitor,1,379.99,06/26/2020 14:56:34,"356 Elm St, Boston, MA 02215"
242,62779,USB-C Charging Cable,1,11.95,06/07/2020 08:01:14,"7439 Ridge St, Austin, TX 73301"
243,62780,Apple Airpods Headphones,1,150.0,06/01/2020 19:58:07,"8265 Adams St, Portland, OR 97035"
244,62781,Lightning Charging Cable,1,14.95,06/07/2020 18:31:20,"9068 Wilson St, San Francisco, CA 94016"
245,62782,27in 4K Gaming Monitor,1,389.99,06/17/2020 08:13:06,"7744 Dogwood St, Dallas, TX 75001"
246,62783,Wired Headphones,1,11.99,06/17/2020 13:10:42,"7643 Jefferson St, San Francisco, CA 94016"
247,62784,Apple Airpods Headphones,1,150.0,06/19/2020 14:36:37,"1472 Wilson St, Boston, MA 02215"
248,62785,USB-C Charging Cable,1,11.95,06/13/2020 22:55:10,"3644 Jefferson St, Los Angeles, CA 90001"
