,Order ID,Product,Quantity,Price Each,Order Date,Purchase Address
36,95744,iPhone,1,700,09/18/2020 15:27:24,"912 Jefferson St, New York City, NY 10001"
37,95744,34in Ultrawide Monitor,1,379.99,09/18/2020 15:27:24,"912 Jefferson St, New York City, NY 10001"
38,95745,Lightning Charging Cable,1,14.95,09/29/2020 23:21:51,"3316 Lake St, Los Angeles, CA 90001"
39,95746,Macbook Pro Laptop,1,1700,09/29/2020 08:34:22,"723 Forest St, Atlanta, GA 30301"
40,95747,USB-C Charging Cable,1,11.95,09/29/2020 18:19:20,"4949 Lincoln St, New York City, NY 10001"
41,95748,USB-C Charging Cable,1,11.95,09/15/2020 10:44:05,"3945 6th St, San Francisco, CA 94016"
42,95749,20in Monitor,1,109.99,09/23/2020 14:35:14,"9220 Ridge St, Boston, MA 02215"
43,95750,Flatscreen TV,1,300,09/13/2020 19:56:20,"1088 Ridge St, San Francisco, CA 94016"
44,95751,34in Ultrawide Monitor,1,379.99,09/06/2020 17:40:03,"1772 1st St, San Francisco, CA 94016"
45,95752,Flatscreen TV,1,300,09/05/2020 17:14:38,"477 Church St, Seattle, WA 98101"
46,95753,Bose SoundSport Headphones,1,99.99,09/23/2020 21:52:16,"1315 Chestnut St, San Francisco, CA 94016"
47,95754,Wired Headphones,1,11.99,09/29/2020 18:32:59,"6542 Madison St, Portland, ME 04101"
48,95755,Wired Headphones,1,11.99,09/25/2020 20:51:15,"1652 Main St, Boston, MA 02215"
49,95756,Lightning Charging Cable,1,14.95,09/27/2020 14:17:25,"3352 10th St, San Francisco, CA 94016"
50,95757,iPhone,1,700,09/19/2020 07:43:38,"6988 Cherry St, Los Angeles, CA 90001"
51,95758,USB-C Charging Cable,1,11.95,09/28/2020 20:33:10,"1538 8th St, Atlanta, GA 30301"
52,95759,USB-C Charging Cable,1,11.95,09/22/2020 19:47:37,"6839 Spruce St, San Francisco, CA 94016"
53,95760,27in 4K Gaming Monitor,1,389.99,09/13/2020 17:25:39,"6725 12th St, Dallas, TX 75001"
54,95761,Google Phone,1,600,09/15/2020 01:08:42,"3621 Cedar St, New York City, NY 10001"
55,95762,Apple Airpods Headphones,1,150,09/01/2020 11:48:22,"8795 Jefferson St, Los Angeles, CA 90001"
56,95763,34in Ultrawide Monitor,1,379.99,09/26/2020 17:16:40,"6319 7th St, Austin, TX 73301"
57,95764,Bose SoundSport Headphones,1,99.99,09/11/2020 23:36:08,"6823 Pine St, Atlanta, GA 30301"
58,95765,USB-C Charging Cable,1,11.95,09/19/2020 21:54:11,"1102 Lincoln St, Seattle, WA 98101"
59,95766,Google Phone,1,600,09/02/2020 17:32:14,"3279 9th St, Los Angeles, CA 90001"
60,95766,Bose SoundSport Headphones,1,99.99,09/02/2020 17:32:14,"3279 9th St, Los Angeles, CA 90001"
61,95767,Apple Airpods Headphones,1,150,09/16/2020 13:13:46,"6897 Highland St, San Francisco, CA 94016"
62,95768,iPhone,1,700,09/13/2020 12:45:42,"6231 Park St, San Francisco, CA 94016"
63,95769,Bose SoundSport Headphones,1,99.99,09/10/2020 16:36:30,"1828 Spruce St, New York City, NY 10001"
64,95770,Lightning Charging Cable,1,14.95,09/21/2020 21:39:02,"2258 Chestnut St, Atlanta, GA 30301"
65,95771,Macbook Pro Laptop,1,1700,09/12/2020 20:07:17,"2890 Johnson St, Boston, MA 02215"
66,95772,Lightning Charging Cable,1,14.95,09/24/2020 16:13:32,"8591 West St, San Francisco, CA 94016"
67,95773,34in Ultrawide Monitor,1,379.99,09/05/2020 01:44:30,"6757 Lake St, San Francisco, CA 94016"
68,95774,Apple Airpods Headphones,1,150,09/25/2020 16:42:45,"7816 Spruce St, Atlanta, GA 30301"
69,95775,AA Batteries (4-pack),1,3.84,09/26/2020 00:30:46,"7023 River St, Portland, ME 04101"
70,95776,iPhone,1,700,09/06/2020 15:15:33,"276 Hill St, Boston, MA 02215"
71,95777,Wired Headphones,1,11.99,09/04/2020 08:19:36,"1028 Jefferson St, New York City, NY 10001"
72,95778,Google Phone,1,600,09/23/2020 18:36:16,"8194 Sunset St, New York City, NY 10001"
73,95779,Apple Airpods Headphones,1,150,09/16/2020 18:35:01,"8382 Spruce St, San Francisco, CA 94016"
74,95780,LG Washing Machine,1,600.0,09/22/2020 11:24:49,"6326 Highland St, New York City, NY 10001"
75,95781,USB-C Charging Cable,1,11.95,09/11/2020 09:55:22,"9593 7th St, Los Angeles, CA 90001"
76,95782,Apple Airpods Headphones,1,150,09/09/2020 15:46:25,"5037 Elm St, Seattle, WA 98101"
77,95783,AAA Batteries (4-pack),4,2.99,09/06/2020 09:29:52,"6325 2nd St, New York City, NY 10001"
78,95784,USB-C Charging Cable,1,11.95,09/30/2020 14:28:09,"4795 1st St, San Francisco, CA 94016"
79,95785,Bose SoundSport Headphones,1,99.99,09/04/2020 07:08:45,"2556 14th St, Boston, MA 02215"
80,95786,Bose SoundSport Headphones,1,99.99,09/15/2020 17:02:07,"1264 6th St, San Francisco, CA 94016"
81,95787,34in Ultrawide Monitor,1,379.99,09/14/2020 17:20:27,"3027 Hickory St, Portland, ME 04101"
82,95788,Wired Headphones,2,11.99,09/06/2020 00:54:14,"1742 Maple St, Boston, MA 02215"
83,95789,Google Phone,1,600,09/06/2020 20:55:38,"9467 Spruce St, Seattle, WA 98101"
84,95790,Lightning Charging Cable,1,14.95,09/10/2020 23:14:55,"5778 1st St, Los Angeles, CA 90001"
85,95791,Lightning Charging Cable,1,14.95,09/07/2020 07:11:47,"7977 Cherry St, San Francisco, CA 94016"
86,95792,iPhone,1,700,09/19/2020 08:58:00,"7095 Park St, Seattle, WA 98101"
87,95793,AA Batteries (4-pack),2,3.84,09/01/2020 08:09:31,"6296 2nd St, New York City, NY 10001"
88,95794,AAA Batteries (4-pack),2,2.99,09/24/2020 18:38:12,"3906 Spruce St, San Francisco, CA 94016"
89,95795,Bose SoundSport Headphones,1,99.99,09/01/2020 12:39:15,"135 Madison St, Atlanta, GA 30301"
90,95795,USB-C Charging Cable,1,11.95,09/01/2020 12:39:15,"135 Madison St, Atlanta, GA 30301"
91,95796,Apple Airpods Headphones,1,150,09/28/2020 18:06:10,"9690 Johnson St, Portland, OR 97035"
92,95797,34in Ultrawide Monitor,1,379.99,09/10/2020 11:13:29,"8923 Hill St, New York City, NY 10001"
93,95798,AA Batteries (4-pack),1,3.84,09/14/2020 16:57:50,"552 5th St, San Francisco, CA 94016"
94,95799,iPhone,1,700,09/03/2020 18:14:07,"6395 14th St, San Francisco, CA 94016"
95,95800,Apple Airpods Headphones,1,150,09/13/2020 08:53:29,"9032 Wilson St, Boston, MA 02215"
96,95801,Flatscreen TV,1,300,09/18/2020 10:01:50,"4922 Ridge St, San Francisco, CA 94016"
97,95802,AA Batteries (4-pack),1,3.84,09/09/2020 17:48:19,"8623 Adams St, Austin, TX 73301"
98,95803,34in Ultrawide Monitor,1,379.99,09/09/2020 11:17:12,"1237 Walnut St, Los Angeles, CA 90001"
99,95804,Macbook Pro Laptop,1,1700,09/12/2020 17:53:37,"9009 4th St, Dallas, TX 75001"
100,95805,Bose SoundSport Headphones,1,99.99,09/22/2020 17:30:17,"4069 8th St, Austin, TX 73301"
101,95806,iPhone,1,700,09/15/2020 10:19:57,"8605 5th St, Seattle, WA 98101"
102,95807,Apple Airpods Headphones,1,150,09/04/2020 09:59:56,"8725 Highland St, Boston, MA 02215"
103,95808,Bose SoundSport Headphones,1,99.99,09/03/2020 13:12:24,"7282 Hickory St, New York City, NY 10001"
104,95809,34in Ultrawide Monitor,1,379.99,09/01/2020 20:47:30,"7425 Jackson St, San Francisco, CA 94016"
105,95810,iPhone,1,700,09/16/2020 14:40:45,"6234 Cherry St, San Francisco, CA 94016"
106,95811,Lightning Charging Cable,1,14.95,09/04/2020 13:40:44,"5770 Forest St, Boston, MA 02215"
107,95812,Lightning Charging Cable,1,14.95,09/23/2020 08:01:58,"5603 Maple St, Los Angeles, CA 90001"
108,95813,Bose SoundSport Headphones,1,99.99,09/03/2020 08:32:48,"8536 Chestnut St, Seattle, WA 98101"
109,95814,Apple Airpods Headphones,1,150,09/04/2020 18:57:09,"2707 7th St, San Francisco, CA 94016"
110,95815,20in Monitor,1,109.99,09/20/2020 17:33:49,"4373 Church St, Los Angeles, CA 90001"
111,95816,Bose SoundSport Headphones,1,99.99,09/11/2020 10:27:59,"1102 13th St, Austin, TX 73301"
112,95817,Wired Headphones,3,11.99,09/26/2020 04:14:39,"3802 Jefferson St, Atlanta, GA 30301"
113,95818,Apple Airpods Headphones,1,150,09/05/2020 14:11:13,"7650 Lincoln St, Boston, MA 02215"
114,95819,34in Ultrawide Monitor,1,379.99,09/05/2020 23:58:54,"9605 Lincoln St, Atlanta, GA 30301"
115,95820,34in Ultrawide Monitor,1,379.99,09/08/2020 07:33:57,"2020 Forest St, Seattle, WA 98101"
116,95821,AA Batteries (4-pack),2,3.84,09/04/2020 11:57:38,"9555 Chestnut St, Austin, TX 73301"
117,95822,AA Batteries (4-pack),1,3.84,09/13/2020 21:01:11,"40 Lakeview St, New York City, NY 10001"
118,95823,Apple Airpods Headphones,1,150,09/13/2020 14:52:25,"5177 Wilson St, Boston, MA 02215"
119,95824,34in Ultrawide Monitor,1,379.99,09/11/2020 06:37:57,"4051 Cedar St, Los Angeles, CA 90001"
120,95825,Flatscreen TV,1,300,09/18/2020 10:52:30,"7815 Lakeview St, San Francisco, CA 94016"
121,95826,AA Batteries (4-pack),1,3.84,09/22/2020 17:01:19,"8342 Jackson St, New York City, NY 10001"
122,95827,USB-C Charging Cable,1,11.95,09/24/2020 09:57:52,"5286 Dogwood St, Atlanta, GA 30301"
123,95828,USB-C Charging Cable,1,11.95,09/15/2020 22:30:42,"8818 Jefferson St, Boston, MA 02215"
124,95829,Lightning Charging Cable,2,14.95,09/30/2020 15:19:35,"4365 2nd St, Los Angeles, CA 90001"
125,95830,Lightning Charging Cable,1,14.95,09/02/2020 11:41:00,"2798 Walnut St, Atlanta, GA 30301"
126,95831,USB-C Charging Cable,1,11.95,09/08/2020 13:15:35,"5185 Dogwood St, Dallas, TX 75001"
127,95832,USB-C Charging Cable,1,11.95,09/05/2020 09:36:06,"4468 Lakeview St, Portland, OR 97035"
128,95833,Apple Airpods Headphones,1,150,09/26/2020 08:33:56,"7030 River St, Los Angeles, CA 90001"
129,95834,27in 4K Gaming Monitor,1,389.99,09/24/2020 19:19:15,"9042 Center St, Atlanta, GA 30301"
130,95834,Wired Headphones,1,11.99,09/24/2020 19:19:15,"9042 Center St, Atlanta, GA 30301"
131,95835,AA Batteries (4-pack),1,3.84,09/22/2020 19:44:12,"792 Church St, Los Angeles, CA 90001"
132,95836,Bose SoundSport Headphones,1,99.99,09/16/2020 11:14:11,"6694 Main St, Los Angeles, CA 90001"
133,95837,Google Phone,1,600,09/22/2020 18:21:12,"8090 Meadow St, Portland, OR 97035"
134,95838,Macbook Pro Laptop,1,1700,09/27/2020 08:26:42,"4906 Hickory St, Portland, OR 97035"
135,95839,34in Ultrawide Monitor,1,379.99,09/30/2020 10:27:39,"9354 Dogwood St, San Francisco, CA 94016"
136,95840,Apple Airpods Headphones,1,150,09/24/2020 19:51:37,"4608 Highland St, Austin, TX 73301"
137,95841,Lightning Charging Cable,1,14.95,09/03/2020 13:43:45,"2120 Jackson St, Boston, MA 02215"
138,95842,Apple Airpods Headphones,1,150,09/07/2020 08:36:14,"2241 Cherry St, Los Angeles, CA 90001"
139,95843,USB-C Charging Cable,1,11.95,09/15/2020 23:09:03,"5657 West St, San Francisco, CA 94016"
140,95844,Bose SoundSport Headphones,1,99.99,09/04/2020 16:57:33,"1073 West St, San Francisco, CA 94016"
141,95844,Lightning Charging Cable,1,14.95,09/04/2020 16:57:33,"1073 West St, San Francisco, CA 94016"
142,95845,Lightning Charging Cable,1,14.95,09/25/2020 07:47:12,"1981 11th St, Los Angeles, CA 90001"
143,95846,USB-C Charging Cable,1,11.95,09/26/2020 18:01:51,"2212 Adams St, San Francisco, CA 94016"
144,95847,AA Batteries (4-pack),1,3.84,09/25/2020 08:06:05,"3623 6th St, San Francisco, CA 94016"
145,95848,Lightning Charging Cable,1,14.95,09/19/2020 13:37:49,"6468 Sunset St, Austin, TX 73301"
146,95849,AA Batteries (4-pack),1,3.84,09/09/2020 12:02:39,"5944 Madison St, Seattle, WA 98101"
147,95850,AA Batteries (4-pack),2,3.84,09/17/2020 17:15:44,"682 Ridge St, San Francisco, CA 94016"
148,95851,Lightning Charging Cable,1,14.95,09/10/2020 19:08:34,"2053 South St, Seattle, WA 98101"
149,95852,Wired Headphones,1,11.99,09/09/2020 12:37:29,"1465 Meadow St, Los Angeles, CA 90001"
150,95853,AAA Batteries (4-pack),1,2.99,09/13/2020 00:29:41,"326 Walnut St, Austin, TX 73301"
151,95854,Apple Airpods Headphones,1,150,09/23/2020 19:22:18,"6682 10th St, Los Angeles, CA 90001"
152,95855,Lightning Charging Cable,1,14.95,09/24/2020 15:16:54,"3140 Cherry St, Los Angeles, CA 90001"
153,95856,Apple Airpods Headphones,1,150,09/01/2020 15:44:05,"619 North St, New York City, NY 10001"
154,95857,Vareebadd Phone,1,400,09/07/2020 08:07:23,"7559 West St, New York City, NY 10001"
155,95858,Macbook Pro Laptop,1,1700,09/02/2020 13:07:08,"9167 Jackson St, Dallas, TX 75001"
156,95859,Wired Headphones,1,11.99,09/30/2020 20:47:03,"882 Spruce St, Seattle, WA 98101"
157,95860,Wired Headphones,1,11.99,09/05/2020 15:38:40,"5539 West St, Dallas, TX 75001"
158,95861,USB-C Charging Cable,1,11.95,09/07/2020 21:25:28,"4025 Hill St, Boston, MA 02215"
159,95862,USB-C Charging Cable,1,11.95,09/30/2020 17:52:43,"4647 6th St, Portland, OR 97035"
160,95863,Lightning Charging Cable,1,14.95,09/10/2020 20:33:01,"2362 14th St, Seattle, WA 98101"
161,95864,USB-C Charging Cable,2,11.95,09/12/2020 17:22:09,"6656 Elm St, Los Angeles, CA 90001"
162,95865,iPhone,1,700,09/26/2020 08:18:25,"2676 Willow St, Portland, OR 97035"
163,95866,Lightning Charging Cable,1,14.95,09/16/2020 20:04:29,"7884 Highland St, Dallas, TX 75001"
164,95867,Wired Headphones,1,11.99,09/24/2020 10:35:40,"4564 Chestnut St, Austin, TX 73301"
165,95868,Bose SoundSport Headphones,1,99.99,09/25/2020 10:36:06,"3402 Walnut St, San Francisco, CA 94016"
166,95869,Lightning Charging Cable,1,14.95,09/16/2020 10:15:13,"7220 Jackson St, Dallas, TX 75001"
167,95870,AA Batteries (4-pack),2,3.84,09/30/2020 19:07:35,"9957 Maple St, Austin, TX 73301"
168,95871,Apple Airpods Headphones,1,150,09/28/2020 10:56:51,"340 Elm St, San Francisco, CA 94016"
169,95872,iPhone,1,700,09/23/2020 09:15:27,"8422 Meadow St, San Francisco, CA 94016"
170,95873,34in Ultrawide Monitor,1,379.99,09/09/2020 10:18:16,"9437 Center St, New York City, NY 10001"
171,95874,Apple Airpods Headphones,1,150,09/09/2020 09:12:14,"871 Meadow St, Austin, TX 73301"
172,95875,Wired Headphones,1,11.99,09/19/2020 13:08:25,"1302 Pine St, San Francisco, CA 94016"
173,95876,AAA Batteries (4-pack),1,2.99,09/09/2020 17:23:39,"6023 Center St, New York City, NY 10001"
174,95877,Lightning Charging Cable,1,14.95,09/26/2020 19:08:54,"6754 Lincoln St, Austin, TX 73301"
175,95878,Flatscreen TV,1,300,09/22/2020 20:07:02,"8575 Maple St, San Francisco, CA 94016"
176,95879,Lightning Charging Cable,1,14.95,09/19/2020 23:00:19,"6026 14th St, San Francisco, CA 94016"
177,95880,AA Batteries (4-pack),1,3.84,09/24/2020 08:26:14,"7016 Jackson St, Seattle, WA 98101"
178,95881,Lightning Charging Cable,2,14.95,09/29/2020 17:03:06,"3679 Cedar St, Los Angeles, CA 90001"
179,95882,Lightning Charging Cable,1,14.95,09/01/2020 12:22:54,"6689 Park St, Portland, OR 97035"
180,95883,27in 4K Gaming Monitor,1,389.99,09/29/2020 23:29:11,"8183 Dogwood St, New York City, NY 10001"
181,95884,AA Batteries (4-pack),1,3.84,09/03/2020 17:42:44,"45 6th St, Boston, MA 02215"
182,95885,Lightning Charging Cable,1,14.95,09/19/2020 17:59:37,"9318 South St, Boston, MA 02215"
183,95886,Lightning Charging Cable,1,14.95,09/02/2020 09:25:09,"5439 River St, San Francisco, CA 94016"
184,95887,AA Batteries (4-pack),1,3.84,09/25/2020 20:27:08,"2213 Willow St, Dallas, TX 75001"
185,95888,20in Monitor,1,109.99,09/11/2020 16:00:43,"9561 Park St, Atlanta, GA 30301"
186,95889,20in Monitor,1,109.99,09/21/2020 12:27:01,"8007 Pine St, Boston, MA 02215"
187,95890,Apple Airpods Headphones,1,150,09/24/2020 17:47:10,"2416 Main St, San Francisco, CA 94016"
188,95891,Bose SoundSport Headphones,1,99.99,09/02/2020 00:29:31,"2777 6th St, Atlanta, GA 30301"
189,95892,Lightning Charging Cable,1,14.95,09/27/2020 19:40:54,"6885 2nd St, Boston, MA 02215"
190,95893,Lightning Charging Cable,1,14.95,09/24/2020 13:17:31,"8355 10th St, San Francisco, CA 94016"
191,95894,AAA Batteries (4-pack),1,2.99,09/26/2020 10:06:52,"7240 Lincoln St, Austin, TX 73301"
192,95895,Flatscreen TV,1,300,09/15/2020 16:13:57,"5198 Church St, Seattle, WA 98101"
193,95895,USB-C Charging Cable,1,11.95,09/15/2020 16:13:57,"5198 Church St, Seattle, WA 98101"
194,95896,USB-C Charging Cable,1,11.95,09/28/2020 18:47:02,"3625 8th St, San Francisco, CA 94016"
195,95897,Wired Headphones,1,11.99,09/03/2020 16:32:02,"3011 Washington St, Los Angeles, CA 90001"
196,95898,27in 4K Gaming Monitor,1,389.99,09/27/2020 12:09:09,"3532 Jefferson St, Seattle, WA 98101"
197,95899,Wired Headphones,1,11.99,09/22/2020 10:16:00,"4096 1st St, San Francisco, CA 94016"
198,95900,Wired Headphones,1,11.99,09/30/2020 21:13:36,"7194 Hickory St, Portland, OR 97035"
199,95901,34in Ultrawide Monitor,1,379.99,09/03/2020 17:38:23,"2863 Washington St, Austin, TX 73301"
200,95902,iPhone,1,700,09/04/2020 15:07:58,"9108 Elm St, San Francisco, CA 94016"
201,95902,Lightning Charging Cable,1,14.95,09/04/2020 15:07:58,"9108 Elm St, San Francisco, CA 94016"
202,95903,Thinkpad Laptop,1,999.99,09/20/2020 15:28:09,"3080 Chestnut St, San Francisco, CA 94016"
203,95904,USB-C Charging Cable,1,11.95,09/10/2020 10:20:59,"354 Lincoln St, Dallas, TX 75001"
204,95905,USB-C Charging Cable,1,11.95,09/11/2020 18:02:37,"7745 Hill St, Los Angeles, CA 90001"
205,95906,AA Batteries (4-pack),1,3.84,09/07/2020 15:06:51,"2264 Chestnut St, New York City, NY 10001"
206,95907,USB-C Charging Cable,1,11.95,09/03/2020 23:08:42,"5164 Washington St, Atlanta, GA 30301"
207,95908,USB-C Charging Cable,1,11.95,09/03/2020 17:22:54,"8912 Hill St, New York City, NY 10001"
208,95909,AA Batteries (4-pack),1,3.84,09/05/2020 15:28:09,"628 1st St, Los Angeles, CA 90001"
209,95909,Thinkpad Laptop,1,999.99,09/05/2020 15:28:09,"628 1st St, Los Angeles, CA 90001"
210,95910,USB-C Charging Cable,1,11.95,09/07/2020 12:24:27,"9926 10th St, Dallas, TX 75001"
211,95911,Apple Airpods Headphones,1,150,09/11/2020 18:33:03,"3445 5th St, Boston, MA 02215"
212,95912,20in Monitor,1,109.99,09/05/2020 13:08:34,"9378 Main St, Boston, MA 02215"
213,95913,AAA Batteries (4-pack),2,2.99,09/09/2020 13:50:41,"7117 12th St, Dallas, TX 75001"
214,95914,Flatscreen TV,1,300,09/20/2020 16:41:00,"4399 Main St, Seattle, WA 98101"
215,95915,iPhone,1,700,09/11/2020 08:31:57,"5082 11th St, Seattle, WA 98101"
216,95915,Bose SoundSport Headphones,1,99.99,09/11/2020 08:31:57,"5082 11th St, Seattle, WA 98101"
217,95916,AA Batteries (4-pack),1,3.84,09/04/2020 17:33:56,"4146 5th St, San Francisco, CA 94016"
218,95917,iPhone,1,700,09/10/2020 18:28:24,"8175 South St, Seattle, WA 98101"
219,95917,Apple Airpods Headphones,1,150,09/10/2020 18:28:24,"8175 South St, Seattle, WA 98101"
220,95918,AA Batteries (4-pack),1,3.84,09/11/2020 12:41:07,"9530 Meadow St, New York City, NY 10001"
221,95919,AA Batteries (4-pack),2,3.84,09/23/2020 12:09:52,"986 10th St, Seattle, WA 98101"
222,95920,Lightning Charging Cable,1,14.95,09/20/2020 13:32:40,"736 West St, Dallas, TX 75001"
223,95921,USB-C Charging Cable,1,11.95,09/12/2020 11:26:18,"1233 Jackson St, Los Angeles, CA 90001"
224,95922,AA Batteries (4-pack),2,3.84,09/29/2020 19:16:18,"6723 Walnut St, Boston, MA 02215"
225,95923,Lightning Charging Cable,1,14.95,09/15/2020 12:12:39,"7964 Johnson St, Portland, OR 97035"
226,95923,AAA Batteries (4-pack),2,2.99,09/15/2020 12:12:39,"7964 Johnson St, Portland, OR 97035"
227,95924,iPhone,1,700,09/21/2020 11:34:45,"3237 Spruce St, New York City, NY 10001"
228,95925,iPhone,1,700,09/13/2020 11:43:07,"6150 Dogwood St, Boston, MA 02215"
229,95926,Thinkpad Laptop,1,999.99,09/15/2020 15:41:36,"4771 Forest St, Boston, MA 02215"
230,95927,Apple Airpods Headphones,1,150,09/12/2020 23:06:00,"5056 Dogwood St, Atlanta, GA 30301"
231,95928,Lightning Charging Cable,1,14.95,09/07/2020 17:52:45,"3050 Hickory St, San Francisco, CA 94016"
232,95929,AA Batteries (4-pack),1,3.84,09/13/2020 20:44:19,"3448 Ridge St, New York City, NY 10001"
233,95930,Lightning Charging Cable,1,14.95,09/11/2020 18:05:42,"6682 Adams St, Boston, MA 02215"
234,95931,Wired Headphones,1,11.99,09/25/2020 09:22:39,"1593 Johnson St, Austin, TX 73301"
235,95932,Lightning Charging Cable,1,14.95,09/26/2020 20:29:52,"250 North St, San Francisco, CA 94016"
236,95933,Wired Headphones,1,11.99,09/15/2020 10:45:08,"5266 14th St, Atlanta, GA 30301"
237,95934,Macbook Pro Laptop,1,1700,09/26/2020 16:17:07,"1188 Maple St, Portland, ME 04101"
238,95935,Google Phone,1,600,09/11/2020 11:23:40,"4318 Church St, Atlanta, GA 30301"
239,95936,Wired Headphones,1,11.99,09/16/2020 19:04:46,"7815 Center St, San Francisco, CA 94016"
240,95937,Wired Headphones,1,11.99,09/13/2020 11:56:22,"9224 2nd St, Portland, OR 97035"
241,95938,Wired Headphones,1,11.99,09/16/2020 16:28:27,"5457 Hill St, Dallas, TX 75001"
242,95939,iPhone,1,700,09/02/2020 18:56:29,"5485 Spruce St, Atlanta, GA 30301"
243,95939,Lightning Charging Cable,1,14.95,09/02/2020 18:56:29,"5485 Spruce St, Atlanta, GA 30301"
244,95940,AA Batteries (4-pack),1,3.84,09/26/2020 15:40:38,"9134 Spruce St, Portland, OR 97035"
245,95941,iPhone,1,700,09/27/2020 22:30:17,"7936 Lake St, Boston, MA 02215"
246,95941,Lightning Charging Cable,1,14.95,09/27/2020 22:30:17,"7936 Lake St, Boston, MA 02215"
247,95942,Lightning Charging Cable,1,14.95,09/14/2020 21:52:47,"5380 Adams St, New York City, NY 10001"
248,95943,Wired Headphones,1,11.99,09/19/2020 07:10:05,"3455 2nd St, San Francisco, CA 94016"
249,95944,Lightning Charging Cable,1,14.95,09/15/2020 09:41:22,"8363 Willow St, Dallas, TX 75001"
250,95945,Macbook Pro Laptop,1,1700,09/03/2020 04:59:20,"9609 9th St, New York City, NY 10001"
