,Order ID,Product,Quantity,Price Each,Order Date,Purchase Address
173,10768,Bose SoundSport Headphones,1,99.99,02/15/2020 13:42:13,"2796 Adams St, Portland, OR 97035"
174,10769,Wired Headphones,1,11.99,02/10/2020 23:37:48,"2971 Highland St, Seattle, WA 98101"
175,10769,Thinkpad Laptop,1,999.99,02/10/2020 23:37:48,"2971 Highland St, Seattle, WA 98101"
176,10770,Lightning Charging Cable,1,14.95,02/01/2020 16:13:51,"7591 Lakeview St, Portland, ME 04101"
177,10771,Google Phone,1,600,02/09/2020 21:45:31,"7418 Highland St, San Francisco, CA 94016"
178,10771,USB-C Charging Cable,1,11.95,02/09/2020 21:45:31,"7418 Highland St, San Francisco, CA 94016"
179,10772,Vareebadd Phone,1,400,02/06/2020 12:53:40,"6548 Walnut St, San Francisco, CA 94016"
180,10773,Wired Headphones,1,11.99,02/08/2020 10:51:46,"1652 1st St, Boston, MA 02215"
181,10774,USB-C Charging Cable,1,11.95,02/01/2020 10:03:39,"6369 Lakeview St, Boston, MA 02215"
182,10775,Macbook Pro Laptop,1,1700,02/16/2020 08:51:34,"1075 10th St, San Francisco, CA 94016"
183,10776,Wired Headphones,1,11.99,02/03/2020 20:36:44,"190 11th St, Dallas, TX 75001"
184,10777,Lightning Charging Cable,1,14.95,02/03/2020 11:45:38,"2698 Highland St, Los Angeles, CA 90001"
185,10778,USB-C Charging Cable,1,11.95,02/05/2020 15:35:12,"8255 Willow St, San Francisco, CA 94016"
186,10779,USB-C Charging Cable,1,11.95,02/03/2020 08:19:42,"2761 Washington St, Atlanta, GA 30301"
187,10780,Lightning Charging Cable,1,14.95,02/22/2020 22:19:47,"3937 North St, Los Angeles, CA 90001"
188,10781,Lightning Charging Cable,1,14.95,02/01/2020 13:09:52,"8884 River St, Los Angeles, CA 90001"
189,10782,Apple Airpods Headphones,1,150,02/16/2020 11:50:10,"6504 Center St, Seattle, WA 98101"
190,10783,USB-C Charging Cable,1,11.95,02/18/2020 18:56:31,"5169 Dogwood St, Boston, MA 02215"
191,10784,27in 4K Gaming Monitor,1,389.99,02/13/2020 20:27:20,"1235 Main St, Boston, MA 02215"
192,10785,iPhone,1,700,02/03/2020 10:54:32,"2050 14th St, Austin, TX 73301"
193,10786,AA Batteries (4-pack),1,3.84,02/02/2020 01:01:46,"2317 6th St, Los Angeles, CA 90001"
194,10787,AA Batteries (4-pack),1,3.84,02/12/2020 15:08:52,"6215 10th St, San Francisco, CA 94016"
195,10788,iPhone,1,700,02/05/2020 15:54:50,"4146 Jefferson St, San Francisco, CA 94016"
196,10789,USB-C Charging Cable,1,11.95,02/22/2020 00:39:23,"9051 Lake St, New York City, NY 10001"
197,10790,AA Batteries (4-pack),1,3.84,02/08/2020 13:45:30,"7412 Dogwood St, San Francisco, CA 94016"
198,10791,Macbook Pro Laptop,1,1700,02/20/2020 19:18:10,"9926 Spruce St, New York City, NY 10001"
199,10792,AAA Batteries (4-pack),1,2.99,02/22/2020 14:44:06,"4526 14th St, Boston, MA 02215"
200,10793,Apple Airpods Headphones,1,150,02/14/2020 12:48:43,"2079 Dogwood St, Boston, MA 02215"
201,10794,Apple Airpods Headphones,1,150,02/15/2020 19:48:03,"5148 13th St, Atlanta, GA 30301"
202,10795,Lightning Charging Cable,1,14.95,02/08/2020 12:28:16,"16 10th St, San Francisco, CA 94016"
203,10796,27in 4K Gaming Monitor,1,389.99,02/22/2020 16:44:07,"2230 Lakeview St, Boston, MA 02215"
204,10797,Wired Headphones,1,11.99,02/26/2020 22:09:00,"1654 Spruce St, Atlanta, GA 30301"
205,10798,Wired Headphones,1,11.99,02/25/2020 09:00:11,"249 Jackson St, Atlanta, GA 30301"
206,10799,USB-C Charging Cable,1,11.95,02/02/2020 18:30:30,"9090 Walnut St, Dallas, TX 75001"
207,10800,20in Monitor,1,109.99,02/05/2020 23:53:10,"2652 4th St, Los Angeles, CA 90001"
208,10801,Bose SoundSport Headphones,1,99.99,02/01/2020 09:49:49,"2745 Willow St, Los Angeles, CA 90001"
209,10802,AA Batteries (4-pack),1,3.84,02/18/2020 21:38:20,"4420 Forest St, Boston, MA 02215"
210,10803,Apple Airpods Headphones,1,150,02/11/2020 18:35:04,"5850 Sunset St, San Francisco, CA 94016"
211,10804,34in Ultrawide Monitor,1,379.99,02/19/2020 11:17:55,"9649 Highland St, San Francisco, CA 94016"
212,10805,Flatscreen TV,1,300,02/19/2020 22:42:00,"5932 Park St, New York City, NY 10001"
213,10806,27in 4K Gaming Monitor,1,389.99,02/06/2020 12:09:05,"4552 Adams St, Boston, MA 02215"
214,10807,Thinkpad Laptop,1,999.99,02/01/2020 12:26:05,"4860 Madison St, Dallas, TX 75001"
215,10808,Thinkpad Laptop,1,999.99,02/12/2020 22:04:26,"3863 West St, Los Angeles, CA 90001"
216,10809,Lightning Charging Cable,1,14.95,02/14/2020 14:04:07,"7028 Maple St, San Francisco, CA 94016"
217,10810,Bose SoundSport Headphones,1,99.99,02/28/2020 10:33:23,"6153 8th St, San Francisco, CA 94016"
218,10811,Bose SoundSport Headphones,1,99.99,02/15/2020 21:53:11,"9743 Forest St, San Francisco, CA 94016"
219,10812,27in FHD Monitor,1,149.99,02/08/2020 13:23:36,"7042 2nd St, Dallas, TX 75001"
220,10813,Apple Airpods Headphones,1,150,02/06/2020 18:25:54,"4396 Lake St, Portland, OR 97035"
221,10814,20in Monitor,1,109.99,02/09/2020 10:19:29,"104 River St, Los Angeles, CA 90001"
222,10815,20in Monitor,1,109.99,02/23/2020 11:51:59,"5595 North St, San Francisco, CA 94016"
223,10816,20in Monitor,1,109.99,02/28/2020 11:58:20,"6760 4th St, San Francisco, CA 94016"
224,10817,Apple Airpods Headphones,1,150,02/02/2020 22:15:45,"3294 Sunset St, Boston, MA 02215"
225,10818,Lightning Charging Cable,1,14.95,02/14/2020 18:08:07,"7693 8th St, Atlanta, GA 30301"
226,10819,Wired Headphones,1,11.99,02/08/2020 15:00:51,"2172 Ridge St, Portland, OR 97035"
227,10820,Macbook Pro Laptop,1,1700,02/19/2020 13:28:51,"5596 2nd St, Los Angeles, CA 90001"
228,10821,Thinkpad Laptop,1,999.99,02/08/2020 20:47:47,"1652 11th St, San Francisco, CA 94016"
229,10822,AA Batteries (4-pack),2,3.84,02/15/2020 10:06:59,"7943 Dogwood St, New York City, NY 10001"
230,10823,Macbook Pro Laptop,1,1700,02/11/2020 21:02:09,"2613 South St, New York City, NY 10001"
231,10824,Wired Headphones,1,11.99,02/16/2020 16:11:37,"8454 Elm St, Portland, OR 97035"
232,10825,AA Batteries (4-pack),1,3.84,02/19/2020 16:57:14,"2947 2nd St, Dallas, TX 75001"
233,10826,Apple Airpods Headphones,1,150,02/10/2020 21:27:15,"7694 14th St, Portland, OR 97035"
234,10827,Google Phone,1,600,02/28/2020 19:36:15,"6786 Center St, New York City, NY 10001"
235,10828,Lightning Charging Cable,1,14.95,02/03/2020 14:07:53,"9214 2nd St, Portland, OR 97035"
236,10829,Thinkpad Laptop,1,999.99,02/16/2020 09:20:40,"4619 8th St, Boston, MA 02215"
237,10830,Bose SoundSport Headphones,1,99.99,02/02/2020 09:49:28,"8587 North St, San Francisco, CA 94016"
238,10831,Bose SoundSport Headphones,1,99.99,02/06/2020 16:13:17,"4652 South St, Seattle, WA 98101"
239,10832,34in Ultrawide Monitor,1,379.99,02/25/2020 14:26:12,"9388 Highland St, San Francisco, CA 94016"
240,10833,AA Batteries (4-pack),1,3.84,02/25/2020 15:51:40,"3774 Adams St, San Francisco, CA 94016"
241,10834,Wired Headphones,1,11.99,02/19/2020 15:43:39,"1542 Madison St, New York City, NY 10001"
242,10835,20in Monitor,1,109.99,02/22/2020 23:33:44,"5915 West St, Boston, MA 02215"
243,10836,iPhone,1,700,02/03/2020 21:39:59,"2985 Church St, Los Angeles, CA 90001"
244,10836,Apple Airpods Headphones,1,150,02/03/2020 21:39:59,"2985 Church St, Los Angeles, CA 90001"
245,10837,Lightning Charging Cable,1,14.95,02/10/2020 10:39:21,"5153 Walnut St, Seattle, WA 98101"
246,10838,Lightning Charging Cable,1,14.95,02/01/2020 07:01:03,"6561 Ridge St, San Francisco, CA 94016"
247,10839,34in Ultrawide Monitor,1,379.99,02/05/2020 15:00:19,"27 Pine St, Boston, MA 02215"
248,10840,USB-C Charging Cable,1,11.95,02/27/2020 16:23:28,"8243 Lakeview St, San Francisco, CA 94016"
249,10841,AA Batteries (4-pack),4,3.84,02/04/2020 21:12:52,"1594 2nd St, Atlanta, GA 30301"
250,10842,Bose SoundSport Headphones,1,99.99,02/14/2020 18:36:01,"9875 7th St, San Francisco, CA 94016"
